condition,consent_key.keys,consent_key.rt,done_with_instructions.keys,done_with_instructions.rt,instr_loop.thisRepN,instr_loop.thisTrialN,instr_loop.thisN,instr_loop.thisIndex,instr_loop.ran,Student ID #,date,expName,psychopyVersion,OS,frameRate,instr_learning_key.keys,instr_learning_key.rt,card_gen_loop.thisRepN,card_gen_loop.thisTrialN,card_gen_loop.thisN,card_gen_loop.thisIndex,card_gen_loop.ran,swa,eng,choose_pile.x,choose_pile.y,choose_pile.leftButton,choose_pile.midButton,choose_pile.rightButton,choose_pile.time,choose_pile.clicked_name,choices.thisRepN,choices.thisTrialN,choices.thisN,choices.thisIndex,choices.ran,card_to_show,mouse_pick.x,mouse_pick.y,mouse_pick.leftButton,mouse_pick.midButton,mouse_pick.rightButton,mouse_pick.time,mouse_pick.clicked_name,key_instr_study.keys,next_study.keys,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,study_loop.ran,key_instr_test.keys,key_instr_test.rt,duration,yes_or_no.x,yes_or_no.y,yes_or_no.leftButton,yes_or_no.midButton,yes_or_no.rightButton,yes_or_no.time,yes_or_no.clicked_name,test_response.stim,test_response.resp,test_response.eval,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,learn_loop.thisRepN,learn_loop.thisTrialN,learn_loop.thisN,learn_loop.thisIndex,learn_loop.ran,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_instr_study.rt,next_study.rt,instr_movie_key.keys,instr_movie_key.rt,return_to_exp.keys,return_to_exp.rt,instr_assess_key.keys,instr_assess_key.rt,assess_loop.thisRepN,assess_loop.thisTrialN,assess_loop.thisN,assess_loop.thisIndex,assess_loop.ran,ans_gen_loop.thisRepN,ans_gen_loop.thisTrialN,ans_gen_loop.thisN,ans_gen_loop.thisIndex,ans_gen_loop.ran,sen,ans,instr_transfer_key.keys,instr_transfer_key.rt,transfer_response.resp,transfer_response.eval,select_word.x,select_word.y,select_word.leftButton,select_word.midButton,select_word.rightButton,select_word.time,select_word.clicked_name,transfers.thisRepN,transfers.thisTrialN,transfers.thisN,transfers.thisIndex,transfers.ran,end_experiment.keys,end_experiment.rt
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.596245,0.456895616,-0.041440972,1,0,0,0.551080001,yes,CHEESE,JIBINI,incorrect,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.947115,0.530533854,0.073663194,1,0,0,0.883005,yes,YEAST,HAMIRA,incorrect,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.949244999,0.705403646,0.15625,1,0,0,0.568775,yes,ORPHAN,YATIMA,incorrect,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.931805001,0.546630859,-0.117065972,1,0,0,0.853150001,yes,PARROT,KASUKU,incorrect,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.134140001,0.490917969,-0.049913194,1,0,0,0.63248,yes,POEM,UTENZI,incorrect,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72989,0.45866428,-0.137248264,1,0,0,0.619835,yes,TAILOR,MSHONI,incorrect,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.264425,0.366531033,-0.073098958,1,0,0,0.65184,yes,AGENT,WAKILI,incorrect,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.104421658,-0.039383681,1,0,0,0.19807,unsorted_card,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.456624349,-0.065381944,1,0,0,1.066645,test_pile,1,0,1,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.175141059,-0.018550347,1,0,0,0.734095001,unsorted_card,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.62516276,-0.023489583,1,0,0,0.79772,test_pile,3,0,3,0,1,PARROT - KASUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.489670139,-0.216145833,1,0,0,0.617835,unsorted_card,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.534912109,-0.008229167,1,0,0,0.730444999,test_pile,5,0,5,0,1,PLATE - SAHANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.40320638,-0.034097222,1,0,0,0.579935,unsorted_card,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.531825087,-0.036883681,1,0,0,0.76574,test_pile,7,0,7,0,1,YEAST - HAMIRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.281293403,-0.026545139,1,0,0,0.566015,unsorted_card,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.486214193,-0.010217014,1,0,0,0.667305,test_pile,9,0,9,0,1,OATH - YAMINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.417534722,0.120121528,1,0,0,0.5294,unsorted_card,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.535791016,0.040052083,1,0,0,0.687665001,test_pile,11,0,11,0,1,POEM - UTENZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.359049479,-0.008272569,1,0,0,0.51309,unsorted_card,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.500938585,-0.008472222,1,0,0,0.68427,test_pile,13,0,13,0,1,TAILOR - MSHONI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.243787977,-0.086788194,1,0,0,0.57862,unsorted_card,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.611284722,-0.001180556,1,0,0,0.64824,test_pile,15,0,15,0,1,CHEESE - JIBINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.294965278,-0.056050347,1,0,0,0.63354,unsorted_card,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.384163411,-0.048645833,1,0,0,0.615625,test_pile,17,0,17,0,1,MANURE - SAMADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.268549262,-0.086145833,1,0,0,0.631610001,unsorted_card,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.486962891,-0.04765625,1,0,0,0.59912,test_pile,19,0,19,0,1,AGENT - WAKILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.344742839,-0.041840278,1,0,0,0.5666,unsorted_card,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.511957465,0.00109375,1,0,0,0.68044,test_pile,21,0,21,0,1,BRIBE - RUSHWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.399734158,-0.007673611,1,0,0,0.58257,unsorted_card,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.55320638,-0.007673611,1,0,0,0.681805001,test_pile,23,0,23,0,1,ORPHAN - YATIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,1.03225,2.215989999,0.532128906,0.0409375,1,0,0,1.430745,yes,YEAST,HAMIRA,incorrect,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39942,0.532128906,0.0409375,1,0,0,0.537555,yes,TAILOR,MSHONI,incorrect,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.197075,0.472650825,-0.092838542,1,0,0,0.53381,yes,MANURE,SAMADI,incorrect,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.748035,0.383935547,-0.087413194,1,0,0,0.582195001,yes,OATH,YIMINI,incorrect,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.635749999,0.367447917,-0.092560764,1,0,0,0.546585,yes,AGENT,WAKILI,incorrect,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.591215,0.370876736,-0.157821181,1,0,0,0.55386,yes,CHEESE,JIBINI,incorrect,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.863905001,0.380034722,-0.153350694,1,0,0,0.53506,yes,POEM,UTENZI,incorrect,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.315995,0.388226997,-0.186935764,1,0,0,0.533624999,yes,BRIBE,RUSHWA,incorrect,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.945025001,0.349441189,0.020572917,1,0,0,0.53562,yes,MERCHANT,TAJIRI,incorrect,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.550025,0.576942274,-0.002647569,1,0,0,0.531655001,yes,ORPHAN,YATIMA,incorrect,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99903,0.450775825,-0.110520833,1,0,0,0.47984,yes,PLATE,SAHANI,incorrect,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.249580001,0.450775825,-0.110520833,1,0,0,0.447555,yes,PARROT,KASUKU,incorrect,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.513454861,0.040251736,1,0,0,1.013715,unsorted_card,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.473676215,-0.079487847,1,0,0,0.59547,test_pile,1,0,1,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.364415148,0.008489583,1,0,0,0.48419,unsorted_card,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.434836155,-0.023220486,1,0,0,0.579605,test_pile,3,0,3,0,1,PARROT - KASUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.424191623,0.093506944,1,0,0,0.568595,unsorted_card,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.383566623,0.039878472,1,0,0,0.563195,test_pile,5,0,5,0,1,PLATE - SAHANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.303873698,0.025694444,1,0,0,0.48316,unsorted_card,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.464697266,-0.021458333,1,0,0,0.56574,test_pile,7,0,7,0,1,YEAST - HAMIRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.2328125,-0.015286458,1,0,0,0.515715,unsorted_card,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.518739149,0.00390625,1,0,0,0.521875001,test_pile,9,0,9,0,1,OATH - YAMINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.45452474,-0.016336806,1,0,0,0.492945,unsorted_card,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.484033203,-0.022230903,1,0,0,0.78072,test_pile,11,0,11,0,1,POEM - UTENZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.29202474,-0.000078125,1,0,0,0.55129,unsorted_card,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.515261502,-0.032430556,1,0,0,0.53274,test_pile,13,0,13,0,1,TAILOR - MSHONI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.41257053,-0.012604167,1,0,0,0.533199999,unsorted_card,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.48078342,0.046354167,1,0,0,0.56299,test_pile,15,0,15,0,1,CHEESE - JIBINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.377056207,-0.001015625,1,0,0,0.496809999,unsorted_card,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.366677517,-0.017352431,1,0,0,0.53113,test_pile,17,0,17,0,1,MANURE - SAMADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.380202908,-0.010815972,1,0,0,0.5137,unsorted_card,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
